SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
507528,EASTERN SUG.,B ,Q,7.01,7.01,7.01,7.01,7.01,7.09,1,1,7.00,
532751,EASUNREYRL  ,B ,Q,57.85,57.85,55.50,55.55,56.40,55.95,601,656,36816.00,
532491,ECE INDUSTRS,B ,Q,125.85,125.85,119.50,120.30,124.95,120.40,47,73,8780.00,
532927,ECLERX      ,B ,Q,765.00,765.00,726.00,732.05,728.50,734.75,168,2804,2057106.00,
523732,ECO BOARD IN,B ,Q,4.72,5.15,4.72,4.99,4.99,4.98,8,2705,13238.00,
526703,ECOPLAST LTD,B ,Q,34.75,34.75,31.55,32.00,32.00,32.00,5,561,18226.00,
530643,ECORECO     ,B ,Q,27.05,27.35,25.75,27.30,27.30,24.90,23,2229,60400.00,
532922,EDELWEISS   ,B ,Q,30.50,30.80,29.05,29.35,29.25,30.55,313,12990,388145.00,
533055,EDSERV SOFT ,B ,Q,26.75,26.75,24.80,24.85,24.85,26.10,347,50332,1276961.00,
532696,EDUCOMP SOLN,B ,Q,195.00,200.50,190.10,191.05,191.05,195.20,5579,346555,67951525.00,
505200,EICHER MOTOR,A ,Q,2200.00,2230.00,2166.00,2176.70,2176.70,2200.65,371,2189,4803367.00,
523127,EIH ASSO.HOT,B ,Q,154.50,155.20,152.25,154.20,154.95,153.75,61,2843,438075.00,
500840,EIH LTD.    ,A ,Q,85.05,86.40,84.55,84.85,84.85,85.05,255,26228,2241670.00,
523708,EIMCO ELECON,B ,Q,169.50,169.50,166.20,166.20,166.20,165.75,7,251,41891.00,
531144,EL FORGE LTD,B ,Q,7.50,7.50,7.45,7.45,7.45,7.45,48,208,1554.00,
513452,ELANGO INDUS,T ,Q,5.69,5.69,5.65,5.65,5.65,5.47,2,1000,5670.00,
500123,ELANTAS     ,B ,Q,2339.00,2339.00,2171.00,2189.30,2189.30,2234.90,108,727,1629510.00,
523329,ELDECO HOUS.,T ,Q,210.00,210.00,200.00,207.45,209.00,201.25,11,10141,2029255.00,
524830,ELDER HEALTH,B ,Q,105.00,105.00,100.00,100.75,100.50,101.00,24,809,82303.00,
532322,ELDER PHARMA,B ,Q,325.00,337.70,318.10,321.70,327.00,321.20,277,30657,9879390.00,
500128,ELEC.CASTING,B ,Q,21.00,21.40,20.65,20.85,21.00,21.00,170,27524,577215.00,
505700,ELECON ENG  ,B ,Q,60.00,60.00,58.05,58.20,58.20,59.25,260,16074,947419.00,
533264,ELECTROSTEEL,B ,Q,6.30,6.34,6.16,6.21,6.29,6.30,91,48899,304985.00,
526608,ELECTROTHERM,B ,Q,62.15,63.70,60.50,61.15,62.40,62.55,58,3996,247659.00,
526473,ELEGANT FLOR,B ,Q,6.72,6.72,6.30,6.65,6.65,6.40,11,8401,56299.00,
526705,ELEGANT MARB,B ,Q,33.30,36.20,33.25,36.20,36.20,34.50,3,696,24026.00,
522074,ELGI EQUIP  ,B ,Q,79.85,79.85,78.00,78.15,78.15,79.00,40,4297,337824.00,
517477,ELNET TECH. ,B ,Q,34.00,34.95,32.65,34.55,34.55,33.05,17,1249,43435.00,
504000,ELPRO INTER ,B ,Q,304.50,304.50,304.50,304.50,304.50,290.00,1,1,304.00,
530835,ELTROL LTD. ,B ,Q,0.26,0.28,0.26,0.26,0.26,0.27,14,29696,7722.00,
533218,EMAMI INFRA ,B ,Q,20.25,21.00,20.25,20.45,20.45,20.80,25,2264,46742.00,
531162,EMAMI LTD.  ,A ,Q,436.30,440.95,433.05,435.80,437.95,436.30,236,3512,1531329.00,
533208,EMAMI PAPER ,B ,Q,30.00,31.45,30.00,31.20,31.45,30.50,5,355,10706.00,
504008,EMCO LTD.   ,B ,Q,31.50,31.50,30.25,30.50,30.95,30.85,132,11911,369052.00,
530333,EMGEE CABLES,T ,Q,7.27,7.27,7.27,7.27,7.27,6.93,1,200,1454.00,
532737,EMKAY GLOB F,B ,Q,30.45,30.95,29.60,29.65,29.65,30.45,18,10144,308698.00,
533161,EMMBI POLY  ,B ,Q,14.35,14.35,13.76,13.90,14.00,13.78,104,5145,71792.00,
524768,EMMESSAR BIO,T ,Q,5.30,5.30,5.30,5.30,5.30,5.05,1,100,530.00,
532038,EMMSONS INT.,B ,Q,115.00,115.00,114.00,114.00,114.00,115.00,7,301,34515.00,
532920,EMPEE DIST  ,B ,Q,67.30,70.10,67.25,68.25,68.25,69.00,54,2628,178847.00,
500132,EMPEE SUGARS,B ,Q,11.70,12.00,11.70,11.70,11.70,11.99,23,5451,64830.00,
509525,EMPIRE IND. ,B ,Q,690.00,712.00,685.05,699.20,699.20,688.05,60,1006,701201.00,
531470,EMPORIS     ,T ,Q,23.60,23.70,23.60,23.70,23.70,23.25,87,125336,2968683.00,
504351,EMPOWER     ,T ,Q,0.50,0.51,0.50,0.50,0.50,0.49,48,171349,86865.00,
521099,EMTEX IND.  ,B ,Q,5.00,5.00,5.00,5.00,5.00,5.08,1,200,1000.00,
531750,ENCORE SOFT.,T ,Q,3.41,3.41,3.41,3.41,3.41,3.25,1,500,1705.00,
532219,ENERGY DEV. ,B ,Q,34.70,34.70,33.05,33.25,33.05,34.50,74,742,24844.00,
532178,ENGINRS.(I) ,A ,Q,257.00,260.00,255.20,256.10,256.10,256.85,337,12822,3292801.00,
526560,ENGLISH I.CL,B ,Q,39.70,41.00,39.50,40.75,40.75,40.20,54,8103,326622.00,
533477,ENKEI WHEEL ,T ,Q,48.10,48.10,48.10,48.10,48.10,50.55,1,280,13468.00,
512369,ENNORE COKE ,B ,Q,28.00,28.90,27.35,27.35,27.35,28.25,5,800,22360.00,
531127,ENRICH IND. ,B ,Q,14.25,15.65,14.25,15.65,15.65,14.95,4,102,1593.00,
532700,ENT NETWORK ,B ,Q,225.75,225.75,224.00,225.00,225.05,223.20,53,1225,274536.00,
532287,ENTEGRA LTD ,B ,Q,8.05,8.05,7.66,7.69,7.69,8.05,118,35903,281429.00,
532658,EON ELECT   ,B ,Q,43.00,43.00,40.15,40.60,40.15,41.25,118,7892,326758.00,
523754,EPC INDUS.  ,B ,Q,123.15,128.00,121.00,121.35,125.95,129.80,10,449,54925.00,
530407,EPIC ENERGY ,B ,Q,15.15,15.85,13.25,13.87,14.35,14.00,22,1960,28127.00,
524374,EPIC ENZYMES,B ,Q,2.06,2.06,2.03,2.03,2.03,2.10,7,1076,2207.00,
531615,ERA FIN.(I) ,T ,Q,16.86,16.86,16.86,16.86,16.86,16.06,1,10,168.00,
530323,ERA INFRA   ,B ,Q,134.20,134.70,133.40,133.90,134.40,133.50,770,111008,14843091.00,
533261,EROS MEDIA  ,B ,Q,188.25,191.40,181.05,182.35,182.35,187.10,1530,88295,16455279.00,
531502,ESAAR (I)LTD,T ,Q,19.71,19.71,18.95,19.71,19.71,19.33,63,135273,2630089.00,
500133,ESAB INDIA  ,B ,Q,535.00,540.00,525.60,535.35,535.35,528.20,197,3227,1734641.00,
511716,ESCORT FINAN,B ,Q,5.53,5.53,5.23,5.50,5.50,5.53,7,585,3141.00,
500495,ESCORTS LTD.,B ,Q,76.50,77.85,74.65,74.95,74.95,76.15,3200,368890,28190360.00,
514118,ESKAY K'N'IT,T ,Q,1.52,1.55,1.52,1.52,1.52,1.59,20,35800,54769.00,
532787,ESS DEE ALUM,B ,Q,160.00,160.00,152.55,153.35,153.35,159.55,625,27531,4293361.00,
500134,ESSAR OIL   ,A ,Q,53.30,54.65,52.45,52.70,52.70,53.40,4576,650290,34786165.00,
533149,ESSAR SECU  ,B ,Q,40.30,43.75,39.90,40.15,39.90,44.00,28,664,26913.00,
533704,ESSAR SHIP  ,B ,Q,28.20,28.50,26.50,27.65,27.65,27.90,124,4163,114119.00,
500630,ESSAR SHIP. ,B ,Q,89.50,89.60,88.40,88.95,88.40,89.75,308,68309,6080784.00,
500135,ESSEL PROP  ,B ,Q,28.00,30.05,27.70,29.20,29.20,27.95,943,124456,3631882.00,
500136,ESTER INDUS.,B ,Q,21.65,21.65,20.35,20.70,20.90,21.05,207,21130,443853.00,
532823,EURO CERAMIC,T ,Q,10.50,10.64,9.82,10.64,10.64,10.14,8,1238,12971.00,
526468,EURO LEDAR F,T ,Q,9.00,9.00,9.00,9.00,9.00,8.85,1,1,9.00,
533109,EURO MULTI  ,B ,Q,5.35,5.35,5.30,5.30,5.30,5.26,8,5919,31380.00,
521014,EUROTEX IND ,B ,Q,22.00,22.00,21.65,21.65,21.65,21.80,4,800,17495.00,
531508,EVEREADY (I),B ,Q,23.70,23.85,22.70,22.90,22.90,23.45,480,127302,2953696.00,
508906,EVEREST INDS,B ,Q,130.20,137.90,130.20,135.60,135.60,133.80,146,9633,1312452.00,
532684,EVEREST KANT,B ,Q,32.65,33.30,31.55,31.95,31.95,32.50,823,135471,4423006.00,
514358,EVERLON SYN.,B ,Q,11.00,11.00,10.90,10.90,10.90,10.48,2,125,1365.00,
532876,EVERONN     ,B ,Q,262.00,266.40,256.10,256.90,256.90,260.30,1177,47737,12480267.00,
532818,EVINIX      ,T ,Q,0.39,0.41,0.39,0.41,0.41,0.40,16,28176,11028.00,
532511,EXCEL CROP. ,B ,Q,119.40,120.50,118.00,118.30,118.30,118.20,88,2312,274080.00,
500650,EXCEL INDUST,B ,Q,70.50,70.50,67.80,69.50,69.50,67.25,14,276,19143.00,
533090,EXCEL INFO  ,B ,Q,29.45,31.40,27.50,28.00,28.00,29.50,4423,818295,24248996.00,
530337,EXELON INFRA,B ,Q,11.37,11.37,10.31,10.31,10.31,10.85,43,46446,497966.00,
500086,EXIDE IND.  ,A ,Q,140.00,143.75,136.60,137.55,137.55,138.95,1727,94580,13310362.00,
526614,EXPO GAS    ,T ,Q,7.00,7.37,6.80,7.25,7.25,7.08,15,4710,33547.00,
531621,EZ-COMM TRA ,B ,Q,1.53,1.53,1.53,1.53,1.53,1.53,1,200,306.00,
532656,FACOR ALLOYS,B ,Q,4.05,4.13,4.00,4.08,4.08,4.02,77,37686,153392.00,
532657,FACOR STEELS,B ,Q,1.17,1.27,1.15,1.16,1.16,1.21,65,29311,34162.00,
511668,FACT ENTERP ,B ,Q,17.89,17.89,16.30,17.50,17.50,17.04,67,17822,312691.00,
505790,FAG BEARINGS,B ,Q,1625.00,1645.00,1620.00,1624.45,1629.95,1621.15,99,314,512523.00,
514474,FAIRDEAL FIL,T ,Q,14.50,15.00,14.50,15.00,15.00,14.45,8,245,3656.00,
520145,FAIRFIELD AT,B ,Q,175.75,187.40,164.40,173.85,173.85,173.90,2742,208194,36814627.00,
509527,FALCON TYRES,B ,Q,33.80,34.90,32.80,33.30,33.30,33.20,161,14775,503422.00,
532631,FAME INDIA L,T ,Q,61.95,61.95,61.95,61.95,61.95,65.20,3,21,1300.00,
590094,FARMAX IND  ,B ,Q,1.65,1.75,1.63,1.70,1.70,1.69,27,38027,63910.00,
532084,FAST TRACK E,B ,Q,1.44,1.44,1.44,1.44,1.44,1.38,4,850,1224.00,
530079,FAZE THREE L,B ,Q,14.80,14.85,14.80,14.85,14.85,15.20,2,550,8142.00,
532666,FCS SOFTWARE,B ,Q,0.45,0.46,0.42,0.42,0.43,0.42,165,700518,309366.00,
531599,FDC LIMITED ,B ,Q,83.50,84.65,79.05,80.40,80.40,81.10,598,35029,2909945.00,
505744,FED MOG GOE ,B ,Q,293.80,302.00,282.50,285.30,285.30,289.40,425,25058,7436580.00,
500139,FEDDER.LLYOD,B ,Q,68.00,68.00,59.00,59.45,59.45,61.35,217,9239,564311.00,
500469,FEDERAL BANK,A ,Q,432.00,437.00,423.05,428.15,427.85,433.20,637,10888,4695672.00,
500141,FERRO ALLOYS,B ,Q,10.00,10.00,9.51,9.58,9.60,9.73,61,18095,176146.00,
590024,FERT CHE(PS ,B ,Q,31.25,31.85,30.25,30.70,30.70,30.75,110,2363,73401.00,
533896,FERVENTSL   ,T ,Q,26.60,27.75,26.60,27.40,27.75,26.45,8,1170,32035.00,
500142,FGP LTD.    ,B ,Q,2.73,2.92,2.71,2.86,2.92,2.74,17,5345,14728.00,
507910,FIBERWB IN  ,B ,Q,6.77,6.77,6.77,6.77,6.77,6.45,1,286,1936.00,
532768,FIEM INDS   ,B ,Q,145.00,145.95,142.25,142.25,142.25,144.95,19,226,32155.00,
532022,FILAT FASH  ,B ,Q,4.95,4.95,4.53,4.88,4.53,4.70,5,513,2507.00,
526227,FILATEX INDI,B ,Q,37.45,39.00,37.45,38.60,38.50,36.55,83,24870,951105.00,
531486,FILMCITY MED,B ,Q,0.22,0.23,0.21,0.21,0.21,0.22,8,17776,3834.00,
530863,FIN.EYES(I) ,B ,Q,28.70,31.45,28.70,29.25,29.25,30.20,5,45,1367.00,
531820,FINALYSIS CR,T ,Q,46.45,46.55,46.00,46.00,46.00,45.95,29,32966,1530169.00,
526881,FINANC.TEC. ,A ,Q,774.00,783.00,736.10,743.20,743.20,774.85,3283,64036,48831504.00,
512219,FINAVENT    ,T ,Q,56.00,60.80,56.00,60.80,60.80,58.45,3,455,25600.00,
533333,FINEOTEX  CH,B ,Q,51.30,52.95,50.50,51.35,52.00,53.00,41,13466,698083.00,
500144,FINOL. CABLE,B ,Q,32.80,33.25,32.55,32.60,32.60,32.95,157,17217,566114.00,
500940,FINOLEX IND.,B ,Q,50.50,50.80,47.70,48.10,48.35,50.05,1287,141656,6881471.00,
500145,FIRST LEASIN,B ,Q,59.00,61.05,59.00,60.20,60.70,59.05,263,3383,201902.00,
532996,FIRST WIN   ,B ,Q,13.50,13.50,13.40,13.40,13.40,13.40,2,300,4030.00,
532379,FIRSTOBJ    ,B ,Q,26.45,26.45,25.00,25.05,25.00,25.00,21,4500,112854.00,
532545,FKONCO      ,B ,Q,172.50,174.45,163.20,165.25,165.25,169.95,4447,273340,46490350.00,
523576,FLAWLESS DIA,B ,Q,0.58,0.61,0.58,0.58,0.58,0.59,5,14548,8587.00,
523672,FLEX FOODS  ,B ,Q,27.95,28.30,27.00,27.00,27.00,27.10,59,15864,431319.00,
533638,FLEXITUFF   ,B ,Q,253.90,253.90,245.00,247.45,247.20,249.35,246,41199,10249066.00,
522017,FLUIDOMAT   ,B ,Q,35.00,35.00,33.90,33.90,33.90,35.10,7,4024,140818.00,
503831,FOMENTO HOTE,T ,Q,68.35,68.35,68.35,68.35,68.35,65.10,1,150,10252.00,
502865,FORBES & CO ,B ,Q,538.95,576.00,520.00,539.75,530.15,532.75,535,18511,10262129.00,
500033,FORCE MOTR  ,B ,Q,477.95,481.00,461.00,466.60,468.00,463.65,103,8488,4008404.00,
532843,FORTIS      ,A ,Q,101.55,107.80,101.55,105.35,105.35,101.65,4237,374530,39530837.00,
523696,FORTIS MLR  ,B ,Q,28.00,28.00,28.00,28.00,28.00,28.70,2,200,5600.00,
530023,FORTUNE FIN.,B ,Q,84.00,84.00,80.80,80.80,80.80,85.00,3,144,11955.00,
500150,FOSECO INDIA,B ,Q,735.95,748.00,718.15,727.65,727.65,712.35,304,1768,1296881.00,
513579,FOUNDRY FUEL,B ,Q,8.22,8.23,8.19,8.19,8.19,8.19,4,800,6555.00,
532521,FOUR SOFT   ,B ,Q,8.75,8.75,8.50,8.50,8.50,8.65,32,2760,23584.00,
532403,FOURTH GEN. ,B ,Q,0.55,0.55,0.55,0.55,0.55,0.53,5,8581,4719.00,
530077,FRESHTROP FR,B ,Q,15.00,15.00,14.28,14.51,15.00,14.70,23,362,5232.00,
521167,FRONT BUSS  ,T ,Q,36.50,38.90,36.50,37.40,38.45,38.35,16,925,34332.00,
533213,FRONT SEC   ,B ,Q,27.50,27.50,27.50,27.50,27.50,28.55,2,200,5500.00,
531225,FRONTIER INF,T ,Q,1.78,1.78,1.63,1.63,1.63,1.70,2,201,327.00,
522195,FRONTIER SPR,B ,Q,27.40,27.40,25.80,26.55,27.00,27.40,6,162,4346.00,
532809,FSL         ,B ,Q,10.20,10.25,9.90,9.96,9.96,10.11,695,310314,3131618.00,
506803,FULFORD (I) ,B ,Q,664.00,783.05,655.15,782.15,782.15,652.55,1525,41858,31563851.00,
534063,FUT SOL     ,T ,Q,37.50,39.50,37.00,39.35,39.50,38.70,8,940,34915.00,
500720,FUTURA POLY.,B ,Q,2.80,3.00,2.80,3.00,3.00,2.85,7,1276,3703.00,
532938,FUTURE CAP  ,B ,Q,125.90,127.50,124.10,124.60,124.60,124.85,1336,71892,9072909.00,
533400,FUTURE VENT ,B ,Q,9.00,9.09,9.00,9.05,9.05,9.01,64,80270,725705.00,
505250,G.G.DANDEKAR,B ,Q,76.00,77.50,76.00,77.30,77.20,76.60,11,550,42392.00,
531758,G.K.CONSULT.,B ,Q,23.00,23.00,23.00,23.00,23.00,21.95,1,1,23.00,
507488,G.M.BREWERI ,B ,Q,71.50,72.70,71.05,71.80,71.50,71.05,89,1063,76419.00,
517564,G.R.CABLES  ,B ,Q,0.86,0.99,0.86,0.94,0.94,0.91,6,2311,2180.00,
513059,G.S.AUTO INT,B ,Q,18.20,18.20,16.50,16.50,16.50,16.95,8,3882,64521.00,
523277,G.V.FILMS   ,T ,Q,0.53,0.56,0.53,0.53,0.53,0.54,51,57489,30699.00,
505714,GABRIEL(I)  ,B ,Q,46.00,47.20,45.10,46.10,46.10,45.80,323,34415,1599525.00,
524624,GAGAN GASES ,T ,Q,4.90,4.90,4.90,4.90,4.90,4.73,1,2000,9800.00,
531196,GAGAN POLYCO,T ,Q,11.55,11.55,11.55,11.55,11.55,11.03,1,200,2310.00,
532155,GAIL (I) LTD,A ,Q,360.00,365.95,354.00,355.75,355.75,358.20,1550,70828,25629819.00,
504697,GALADA TELE.,B ,Q,4.50,4.51,4.50,4.50,4.50,4.71,6,1202,5409.00,
506186,GALAXY ENTER,B ,Q,11.66,12.54,11.62,11.67,11.62,11.71,26,4323,51661.00,
532726,GALLAN METAL,B ,Q,19.90,19.90,18.00,18.40,18.40,18.80,64,4149,78528.00,
533265,GALLISPAT   ,B ,Q,43.00,43.25,43.00,43.25,43.25,42.60,9,14533,624944.00,
509550,GAMMON INDIA,B ,Q,50.50,51.45,48.60,49.20,48.70,50.20,525,46151,2320708.00,
532959,GAMMON INFRA,B ,Q,15.25,15.73,15.08,15.14,15.14,15.17,384,106785,1640721.00,
513108,GANDHI SP.TU,B ,Q,136.40,136.40,131.40,135.55,135.50,133.00,277,5351,715751.00,
530237,GANDHI.HOTEL,B ,Q,18.70,19.20,16.85,18.50,18.50,18.10,22,2873,53533.00,
500153,GANESH BENZO,T ,Q,8.70,8.90,8.50,8.56,8.90,8.58,18,14747,128429.00,
514167,GANESH ECOSP,B ,Q,52.05,53.50,52.00,52.80,52.75,52.50,35,4010,211743.00,
526367,GANESH HSG. ,B ,Q,105.90,107.85,99.00,99.35,99.35,106.30,288,11292,1133659.00,
530945,GANGOTRI IRO,T ,Q,42.10,42.10,40.20,40.85,40.85,40.80,46,35762,1462004.00,
521176,GANGOTRI TEX,B ,Q,3.35,3.40,3.15,3.22,3.15,3.30,8,670,2211.00,
500155,GARDEN SILK ,B ,Q,60.15,61.00,58.65,59.00,58.65,60.05,844,12878,770119.00,
526727,GARNET CONST,T ,Q,10.98,10.98,10.98,10.98,10.98,10.50,1,25,274.00,
509563,GARWA.MARINE,B ,Q,10.80,10.80,10.00,10.00,10.00,10.33,2,20,208.00,
500655,GARWARE POLY,B ,Q,127.65,129.30,127.00,127.00,127.00,127.65,65,5318,682360.00,
509557,GARWARE WALL,B ,Q,49.20,50.50,49.00,49.00,49.00,49.80,19,1153,56669.00,
532622,GATEWAY DIST,B ,Q,151.45,151.45,146.35,147.50,147.50,149.60,253,11178,1665452.00,
532345,GATI LTD.   ,B ,Q,35.25,35.80,32.80,33.05,33.05,34.20,2673,427195,14676429.00,
532767,GAYATRI PROJ,B ,Q,131.05,132.50,129.10,131.10,131.90,133.00,20,1097,144305.00,
532183,GAYATRI SUGR,B ,Q,3.00,3.15,2.87,3.08,3.13,2.87,35,9490,29381.00,
531601,GCV SERVICES,B ,Q,1.33,1.33,1.33,1.33,1.33,1.27,31,166507,221454.00,
532764,GEECEE      ,B ,Q,45.15,45.15,43.20,43.60,43.60,44.50,14,630,27355.00,
530743,GEI IND SYS ,B ,Q,126.00,129.90,126.00,128.05,128.05,126.95,69,10158,1291218.00,
532318,GEMINI COMMU,B ,Q,16.65,19.65,16.65,18.00,18.00,16.65,4536,568703,10526352.00,
531137,GEMSTONE INV,B ,Q,9.89,9.89,8.95,9.04,9.20,9.00,37,27312,248943.00,
506109,GENESYS INT.,B ,Q,164.35,193.00,164.35,193.00,193.00,160.85,906,15046,2834605.00,
531939,GENIUS COMMU,T ,Q,1.50,1.50,1.38,1.38,1.38,1.43,21,1399,2058.00,
531739,GENNEX LAB  ,B ,Q,1.13,1.13,1.06,1.11,1.13,1.13,18,3350,3673.00,
530343,GENUS POWER ,B ,Q,11.09,11.09,10.51,10.89,10.90,10.65,95,9610,103655.00,
503699,GEOD LTD    ,B ,Q,49.20,49.60,48.10,48.30,48.70,49.05,397,37192,1818979.00,
532285,GEOJIT BNP  ,B ,Q,18.80,19.10,18.60,18.85,18.70,18.75,45,13441,253391.00,
532312,GEOMETRIC L ,B ,Q,77.80,80.90,74.50,75.85,75.85,77.40,4503,431989,34033598.00,
531055,GFLFIN      ,T ,Q,25.80,25.80,25.80,25.80,25.80,24.60,2,200,5160.00,
500171,GHCL LTD    ,B ,Q,34.70,34.70,34.00,34.10,34.10,33.95,50,11853,404876.00,
533048,GI ENGINERG ,B ,Q,8.60,9.11,8.56,9.11,9.11,8.68,12,6220,55319.00,
511676,GIC HOUSING ,B ,Q,90.50,91.60,89.00,89.25,89.25,90.85,260,19578,1772832.00,
532716,GILLA ARBUT ,B ,Q,64.55,75.90,64.55,72.95,72.20,70.35,573,10475,773116.00,
507815,GILLETTE (I),B ,Q,2624.00,2624.00,2534.15,2547.65,2547.65,2605.25,437,3805,9798473.00,
531744,GINI SILK MI,B ,Q,34.25,34.25,34.20,34.20,34.20,35.80,2,50,1711.00,
590025,GINNI FIL(PS,B ,Q,5.45,5.85,5.45,5.67,5.52,5.50,42,6827,38370.00,
532715,GITANJALI GE,A ,Q,321.80,327.00,320.00,323.65,323.65,318.75,1810,364503,117734565.00,
531613,GIVO LTD.   ,B ,Q,2.50,2.66,2.27,2.28,2.27,2.50,32,10131,23594.00,
533212,GKB OPHTHA  ,B ,Q,33.05,34.70,33.05,33.05,33.05,33.05,5,57,1887.00,
500660,GLAXOSMITH  ,A ,Q,2208.30,2222.00,2170.00,2179.25,2179.25,2175.15,174,1471,3233532.00,
500676,GLAXOSMITHKL,A ,Q,2819.95,2839.85,2782.80,2827.05,2827.05,2803.55,169,691,1951376.00,
532296,GLENMARK PHA,A ,Q,321.10,334.05,320.00,323.55,323.55,320.75,4512,203396,66751025.00,
513528,GLITTEK GRAN,B ,Q,1.37,1.62,1.33,1.34,1.54,1.56,15,6875,9707.00,
530263,GLOBAL CAP. ,T ,Q,11.00,11.24,10.73,10.73,10.73,11.29,50,38688,420770.00,
531479,GLOBAL LAND ,T ,Q,16.60,16.60,16.60,16.60,16.60,16.90,1,50,830.00,
501848,GLOBAL OFFS ,B ,Q,70.50,70.50,68.50,68.50,68.50,69.50,72,966,67020.00,
530657,GLOBAL SEC. ,T ,Q,16.50,16.50,16.50,16.50,16.50,15.72,22,325600,5372400.00,
532773,GLOBAL VECT ,B ,Q,16.35,16.35,14.60,14.75,14.75,15.30,345,1346,20174.00,
531904,GLOBUS CORP ,B ,Q,0.40,0.40,0.39,0.40,0.40,0.40,14,17315,6895.00,
533104,GLOBUS SPR  ,B ,Q,106.00,106.00,102.05,103.05,102.35,105.10,252,1660,172244.00,
532672,GLODYNE TECH,B ,Q,379.90,390.50,373.35,376.25,376.00,380.60,4251,164708,62889910.00,
532857,GLORY POLY  ,B ,Q,3.73,3.90,3.53,3.71,3.68,3.53,154,119002,446835.00,
590085,GLOSTER     ,B ,Q,372.05,379.95,355.35,360.00,360.00,375.85,21,293,107427.00,
531881,GMETCOAL    ,B ,Q,37.00,39.00,36.55,36.55,36.55,39.00,18,615,23240.00,
505255,GMM PFAUDLER,B ,Q,93.75,97.50,89.00,90.00,90.00,94.90,211,25452,2340713.00,
532754,GMR INFRASTR,A ,Q,29.20,29.90,27.95,28.45,28.45,29.25,1600,604103,17667651.00,
513536,GNRL        ,B ,Q,123.50,125.00,120.15,122.00,122.00,122.50,33,2668,326915.00,
509567,GOA CARBON  ,B ,Q,81.85,81.85,79.65,80.75,80.75,80.60,506,2687,215085.00,
530317,GODAVARI DRU,T ,Q,4.52,4.52,4.52,4.52,4.52,4.75,1,99,447.00,
532734,GODAWARI POW,B ,Q,116.95,117.00,114.20,114.85,114.50,115.45,128,6402,738352.00,
500163,GODFREY PH  ,B ,Q,3725.00,3789.40,3612.00,3699.55,3713.00,3744.15,171,751,2801173.00,
532424,GODREJ CONS ,A ,Q,496.95,504.05,493.20,493.25,493.20,493.00,196,4275,2129543.00,
500164,GODREJ IND  ,A ,Q,267.75,272.75,261.50,263.50,263.50,264.65,2990,136877,36719291.00,
533150,GODREJ PROP ,B ,Q,608.05,618.00,608.05,614.35,612.50,610.70,196,2492,1529237.00,
533189,GOENKA DIAM ,B ,Q,99.80,103.20,96.50,101.25,101.25,98.30,1726,298206,30200034.00,
532957,GOKAK TEXTI ,B ,Q,47.75,47.75,45.00,45.85,45.85,45.50,12,114,5166.00,
532630,GOKALDAS    ,B ,Q,77.00,84.00,77.00,81.80,81.80,79.00,129,2127,173150.00,
532980,GOKUL REFOIL,B ,Q,84.00,84.00,82.95,83.00,84.00,82.45,80,69154,5740201.00,
590095,GOLDBEES    ,E ,Q,2720.00,2738.90,2715.30,2730.53,2730.53,2705.34,939,10305,28111523.00,
505576,GOLDCREST FN,B ,Q,29.00,29.00,29.00,29.00,29.00,28.00,1,11613,336777.00,
530579,GOLDEN GOEN ,B ,Q,35.65,39.80,35.65,39.80,39.80,36.20,190,43452,1663413.00,
526951,GOLDEN LAMIN,B ,Q,20.20,21.85,20.20,21.40,20.50,20.90,3,500,10460.00,
500151,GOLDEN TOB  ,T ,Q,39.35,39.35,37.30,38.75,38.75,38.75,8,255,9617.00,
526729,GOLDIAM INT.,B ,Q,24.55,24.85,24.30,24.30,24.30,24.55,6,389,9526.00,
532439,GOLDST INFRA,B ,Q,10.51,10.51,10.51,10.51,10.51,10.53,3,3,31.00,
531439,GOLDSTONE EN,B ,Q,7.00,7.25,7.00,7.06,7.06,7.00,23,3802,27281.00,
523676,GOLKUNDA DIA,T ,Q,12.51,13.50,12.51,12.63,12.63,13.10,3,263,3318.00,
530701,GOMTI FINLEA,T ,Q,60.05,60.05,60.05,60.05,60.05,57.20,3,300,18015.00,
504701,GONTER PEIP ,B ,Q,11.49,11.61,10.88,11.33,11.01,11.43,53,16702,187552.00,
530655,GOOD LUCK ST,B ,Q,19.30,20.00,19.30,19.40,19.75,19.30,18,3806,73925.00,
500166,GOODRICKE   ,B ,Q,136.65,150.30,136.65,142.25,142.25,136.95,1133,85760,12349886.00,
500168,GOODYEAR (I),B ,Q,398.90,412.80,389.05,392.35,392.35,392.45,950,69865,28000454.00,
526717,GOPALA POLY.,B ,Q,1.65,1.95,1.65,1.92,1.94,1.65,35,24250,45741.00,
531111,GOTHI PLASCO,Z ,Q,4.10,4.10,4.10,4.10,4.10,4.00,3,2300,9430.00,
509148,GOVIND RUBB.,T ,Q,14.22,14.36,14.06,14.36,14.36,13.68,52,17550,251618.00,
530663,GOYAL ASSO. ,T ,Q,0.60,0.60,0.60,0.60,0.60,0.58,7,14726,8835.00,
533248,GPPL        ,B ,Q,58.50,59.60,57.95,58.95,58.95,58.10,236,33155,1951782.00,
