SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
590022,EASTER SI(PS,B ,Q,3.86,4.00,3.86,3.99,3.99,3.95,13,5139,20368.00,
590080,EASTERN GAS ,B ,Q,16.90,16.90,16.90,16.90,16.90,16.95,1,100,1690.00,
507528,EASTERN SUG.,B ,Q,7.03,7.12,6.74,7.09,7.11,7.24,21,6252,44081.00,
532751,EASUNREYRL  ,B ,Q,57.95,57.95,55.10,55.95,56.00,55.60,182,1012,56237.00,
532491,ECE INDUSTRS,B ,Q,121.95,124.00,120.00,120.40,120.40,120.60,21,224,27069.00,
532927,ECLERX      ,B ,Q,726.05,739.00,726.05,734.75,739.00,725.60,45,773,567535.00,
523732,ECO BOARD IN,B ,Q,5.01,5.23,4.79,4.98,4.98,4.92,13,3114,15037.00,
530643,ECORECO     ,B ,Q,28.05,28.05,24.75,24.90,24.75,25.50,23,1560,40583.00,
532922,EDELWEISS   ,B ,Q,31.60,31.60,29.90,30.55,30.50,30.25,346,12380,377769.00,
533055,EDSERV SOFT ,B ,Q,26.60,27.20,25.50,26.10,26.10,26.20,431,31217,823772.00,
532696,EDUCOMP SOLN,B ,Q,196.00,197.50,193.95,195.20,195.20,194.05,2743,155861,30503534.00,
505200,EICHER MOTOR,A ,Q,2144.90,2212.00,2135.00,2200.65,2200.65,2116.35,427,2908,6341702.00,
523127,EIH ASSO.HOT,B ,Q,152.05,154.15,151.50,153.75,153.10,153.00,167,2935,449508.00,
500840,EIH LTD.    ,A ,Q,85.25,85.90,84.50,85.05,85.05,84.30,341,31369,2675714.00,
523708,EIMCO ELECON,B ,Q,171.00,171.00,165.50,165.75,165.75,165.20,65,637,106824.00,
531144,EL FORGE LTD,B ,Q,8.07,8.07,6.85,7.45,7.45,7.35,427,8282,63619.00,
513452,ELANGO INDUS,T ,Q,5.47,5.47,5.47,5.47,5.47,5.23,2,500,2735.00,
500123,ELANTAS     ,B ,Q,2186.00,2274.00,2185.00,2234.90,2234.90,2164.05,150,1405,3142352.00,
523329,ELDECO HOUS.,T ,Q,208.70,208.70,201.25,201.25,201.25,205.05,2,105,21168.00,
524830,ELDER HEALTH,B ,Q,105.00,105.00,101.00,101.00,101.00,103.80,10,931,94256.00,
532322,ELDER PHARMA,B ,Q,325.00,325.00,320.50,321.20,321.20,320.75,301,29656,9572709.00,
500128,ELEC.CASTING,B ,Q,21.10,21.40,20.85,21.00,21.10,20.90,160,19795,418569.00,
505700,ELECON ENG  ,B ,Q,59.55,60.85,58.85,59.25,59.25,58.75,493,36594,2183704.00,
533264,ELECTROSTEEL,B ,Q,6.53,6.53,6.25,6.30,6.30,6.18,95,68048,433582.00,
526608,ELECTROTHERM,B ,Q,61.95,62.90,61.10,62.55,62.55,61.65,88,1029,63800.00,
526473,ELEGANT FLOR,B ,Q,6.40,6.40,6.40,6.40,6.40,6.18,2,2,12.00,
522074,ELGI EQUIP  ,B ,Q,79.50,80.50,78.20,79.00,78.30,78.10,98,3030,239885.00,
517477,ELNET TECH. ,B ,Q,32.85,34.70,32.85,33.05,33.05,33.00,5,110,3634.00,
504000,ELPRO INTER ,B ,Q,303.05,303.05,288.40,290.00,289.10,303.00,10,850,250358.00,
530835,ELTROL LTD. ,B ,Q,0.27,0.27,0.27,0.27,0.27,0.26,1,2000,540.00,
533218,EMAMI INFRA ,B ,Q,21.85,21.85,20.40,20.80,20.40,20.85,50,3955,82424.00,
531162,EMAMI LTD.  ,A ,Q,434.50,439.90,428.75,436.30,437.00,427.35,164,1983,863182.00,
533208,EMAMI PAPER ,B ,Q,30.45,30.50,30.45,30.50,30.50,29.60,4,828,25249.00,
504008,EMCO LTD.   ,B ,Q,31.35,31.35,30.70,30.85,30.85,30.75,128,8247,256235.00,
530333,EMGEE CABLES,T ,Q,6.93,6.93,6.93,6.93,6.93,6.60,2,200,1386.00,
532737,EMKAY GLOB F,B ,Q,30.45,30.45,30.45,30.45,30.45,29.65,1,30,913.00,
533161,EMMBI POLY  ,B ,Q,13.75,14.44,13.70,13.78,13.70,14.00,179,3077,42823.00,
524768,EMMESSAR BIO,B ,Q,5.05,5.05,5.05,5.05,5.05,4.81,1,500,2525.00,
532038,EMMSONS INT.,B ,Q,114.55,118.95,114.00,115.00,115.00,118.20,11,291,33445.00,
532920,EMPEE DIST  ,B ,Q,69.70,69.70,68.00,69.00,69.00,68.20,38,2554,175634.00,
500132,EMPEE SUGARS,B ,Q,13.15,13.15,11.76,11.99,12.00,12.00,15,5760,69222.00,
509525,EMPIRE IND. ,B ,Q,675.10,696.95,675.10,688.05,688.00,676.85,12,620,425581.00,
531470,EMPORIS     ,T ,Q,23.05,23.65,22.75,23.25,23.40,23.20,92,108423,2514210.00,
504351,EMPOWER     ,T ,Q,0.50,0.50,0.46,0.49,0.49,0.48,64,278978,138219.00,
531750,ENCORE SOFT.,T ,Q,3.25,3.25,3.25,3.25,3.25,3.10,3,700,2275.00,
532219,ENERGY DEV. ,B ,Q,33.70,34.70,33.65,34.50,33.65,34.55,19,627,21236.00,
532178,ENGINRS.(I) ,A ,Q,256.00,259.70,256.00,256.85,256.85,255.10,401,12986,3342276.00,
526560,ENGLISH I.CL,B ,Q,40.50,40.50,39.50,40.20,40.50,39.65,47,5408,216307.00,
533477,ENKEI WHEEL ,T ,Q,50.00,53.00,50.00,50.55,50.55,51.75,38,19560,979096.00,
512369,ENNORE COKE ,B ,Q,28.00,30.35,27.60,28.25,28.25,28.25,36,3038,86558.00,
531127,ENRICH IND. ,B ,Q,14.45,14.95,14.45,14.95,14.95,15.20,2,190,2840.00,
512135,ENSA STEEL  ,B ,Q,9.99,9.99,9.08,9.10,9.08,9.55,14,1152,10878.00,
532700,ENT NETWORK ,B ,Q,223.75,224.75,222.00,223.20,224.75,223.10,65,1020,227768.00,
532287,ENTEGRA LTD ,B ,Q,8.35,8.35,7.93,8.05,7.93,8.34,194,51608,421589.00,
526574,ENTERPR.INTE,B ,Q,5.52,5.52,5.52,5.52,5.52,5.80,1,50,276.00,
532658,EON ELECT   ,B ,Q,42.25,42.25,41.00,41.25,41.10,41.35,36,4307,178707.00,
523754,EPC INDUS.  ,B ,Q,120.05,131.95,120.05,129.80,129.80,120.70,20,570,71258.00,
530407,EPIC ENERGY ,B ,Q,13.80,14.60,13.80,14.00,14.00,14.10,14,2219,31303.00,
524374,EPIC ENZYMES,B ,Q,2.05,2.10,2.05,2.10,2.10,2.00,10,3635,7625.00,
531615,ERA FIN.(I) ,T ,Q,16.06,16.06,16.06,16.06,16.06,15.30,6,1159,18613.00,
530323,ERA INFRA   ,B ,Q,133.60,134.50,133.00,133.50,133.20,133.30,705,104160,13897796.00,
533261,EROS MEDIA  ,B ,Q,188.60,190.85,185.05,187.10,187.10,187.35,644,25280,4758247.00,
531502,ESAAR (I)LTD,T ,Q,19.00,19.33,19.00,19.33,19.33,18.41,3,60,1158.00,
500133,ESAB INDIA  ,B ,Q,547.00,547.00,522.00,528.20,525.00,538.55,95,1968,1058391.00,
511716,ESCORT FINAN,B ,Q,5.20,5.53,5.20,5.53,5.53,5.48,4,380,2075.00,
500495,ESCORTS LTD.,B ,Q,76.20,76.90,75.05,76.15,76.15,75.25,1559,178810,13625080.00,
514118,ESKAY K'N'IT,B ,Q,1.48,1.64,1.48,1.59,1.54,1.56,26,18754,30231.00,
532787,ESS DEE ALUM,B ,Q,164.00,165.10,158.70,159.55,159.55,161.70,279,8125,1311059.00,
500134,ESSAR OIL   ,A ,Q,53.50,54.60,53.10,53.40,53.40,52.95,3286,481202,25823014.00,
533149,ESSAR SECU  ,B ,Q,42.50,45.00,42.50,44.00,44.50,42.95,7,196,8640.00,
533704,ESSAR SHIP  ,B ,Q,26.35,28.50,26.35,27.90,27.35,27.05,85,1382,38230.00,
500630,ESSAR SHIP. ,B ,Q,88.10,90.30,88.00,89.75,89.75,88.90,352,69104,6177148.00,
500135,ESSEL PROP  ,B ,Q,27.85,28.25,27.65,27.95,27.95,27.60,183,41445,1158434.00,
500136,ESTER INDUS.,B ,Q,20.75,22.10,20.75,21.05,21.00,21.35,335,29671,639182.00,
532823,EURO CERAMIC,T ,Q,10.14,10.47,10.14,10.14,10.14,10.67,10,2069,21271.00,
526468,EURO LEDAR F,T ,Q,8.85,8.85,8.85,8.85,8.85,8.85,1,10,88.00,
533109,EURO MULTI  ,B ,Q,5.26,5.65,5.26,5.26,5.26,5.44,12,2268,12009.00,
521014,EUROTEX IND ,B ,Q,21.60,23.30,21.55,21.80,21.65,21.90,17,1902,42223.00,
531508,EVEREADY (I),B ,Q,23.15,23.60,23.10,23.45,23.45,23.05,381,71574,1675498.00,
508906,EVEREST INDS,B ,Q,134.00,134.00,132.00,133.80,133.80,132.25,49,3044,404392.00,
532684,EVEREST KANT,B ,Q,32.80,33.60,32.40,32.50,32.50,32.25,805,130217,4288284.00,
514358,EVERLON SYN.,B ,Q,11.00,11.00,10.36,10.48,10.75,10.90,11,2250,23652.00,
532876,EVERONN     ,B ,Q,262.50,264.50,259.50,260.30,260.30,260.75,767,22563,5904421.00,
532818,EVINIX      ,T ,Q,0.40,0.40,0.40,0.40,0.40,0.39,10,32107,12842.00,
532511,EXCEL CROP. ,B ,Q,122.35,122.35,118.10,118.20,118.15,119.50,56,1175,140477.00,
500650,EXCEL INDUST,B ,Q,68.55,69.65,67.20,67.25,67.25,69.95,137,968,65737.00,
533090,EXCEL INFO  ,B ,Q,25.90,29.50,24.85,29.50,29.50,24.60,2723,1001721,28245606.00,
530337,EXELON INFRA,B ,Q,11.47,11.47,10.41,10.85,10.99,10.95,77,133098,1460320.00,
500086,EXIDE IND.  ,A ,Q,138.30,140.30,136.15,138.95,138.95,137.00,1491,77636,10764674.00,
530571,EXPLICIT FIN,T ,Q,4.70,4.70,4.70,4.70,4.70,4.88,1,100,470.00,
526614,EXPO GAS    ,T ,Q,6.75,7.13,6.55,7.08,7.08,6.80,12,4605,31192.00,
531621,EZ-COMM TRA ,B ,Q,1.63,1.63,1.53,1.53,1.53,1.56,5,300,479.00,
532656,FACOR ALLOYS,B ,Q,4.10,4.20,4.01,4.02,4.01,4.08,138,70390,286818.00,
532657,FACOR STEELS,B ,Q,1.20,1.28,1.17,1.21,1.19,1.24,42,9189,11085.00,
511668,FACT ENTERP ,B ,Q,17.04,17.04,16.50,17.04,17.04,16.23,48,16315,277881.00,
505790,FAG BEARINGS,B ,Q,1639.00,1649.00,1615.00,1621.15,1621.15,1608.60,66,229,372117.00,
520145,FAIRFIELD AT,B ,Q,177.45,183.00,172.10,173.90,173.90,171.10,1725,199205,35303723.00,
509527,FALCON TYRES,B ,Q,34.00,34.00,31.75,33.20,33.20,32.50,64,6561,217190.00,
590094,FARMAX IND  ,B ,Q,1.65,1.74,1.62,1.69,1.70,1.67,54,54675,92911.00,
531252,FARRY IND.  ,T ,Q,29.65,29.65,29.65,29.65,29.65,28.35,1,1,29.00,
532084,FAST TRACK E,B ,Q,1.38,1.38,1.38,1.38,1.38,1.32,3,550,759.00,
530079,FAZE THREE L,B ,Q,15.25,15.25,14.50,15.20,15.20,13.85,9,2616,38526.00,
532666,FCS SOFTWARE,B ,Q,0.42,0.45,0.40,0.42,0.45,0.41,130,1030000,430608.00,
531599,FDC LIMITED ,B ,Q,79.60,81.75,78.00,81.10,81.75,79.05,342,15861,1278755.00,
505744,FED MOG GOE ,B ,Q,260.00,297.00,255.00,289.40,289.40,261.40,884,32176,9067662.00,
500139,FEDDER.LLYOD,B ,Q,52.00,64.00,52.00,61.35,62.00,58.15,825,41791,2606530.00,
500469,FEDERAL BANK,A ,Q,435.00,439.90,431.80,433.20,432.15,430.55,618,16269,7069192.00,
500141,FERRO ALLOYS,B ,Q,9.81,10.00,9.35,9.73,9.95,9.99,125,32125,308633.00,
590024,FERT CHE(PS ,B ,Q,31.25,31.60,30.60,30.75,30.75,30.50,80,3852,119907.00,
533896,FERVENTSL   ,B ,Q,26.20,28.00,26.00,26.45,26.20,29.00,33,6227,164783.00,
500142,FGP LTD.    ,B ,Q,2.39,2.88,2.39,2.74,2.74,2.68,27,5815,15556.00,
507910,FIBERWB IN  ,B ,Q,6.45,6.45,6.04,6.45,6.45,6.15,17,1539,9926.00,
532768,FIEM INDS   ,B ,Q,142.00,144.95,141.80,144.95,144.95,142.00,5,5,714.00,
532022,FILAT FASH  ,B ,Q,4.96,4.96,4.39,4.70,4.70,4.56,11,1369,6288.00,
526227,FILATEX INDI,B ,Q,37.05,37.05,36.50,36.55,36.50,37.35,14,2468,90750.00,
531486,FILMCITY MED,B ,Q,0.21,0.23,0.21,0.22,0.22,0.22,10,11336,2434.00,
530863,FIN.EYES(I) ,B ,Q,30.15,33.05,29.95,30.20,30.20,31.50,34,1414,43962.00,
531820,FINALYSIS CR,T ,Q,46.60,46.60,45.80,45.95,45.80,45.65,19,4333,199654.00,
526881,FINANC.TEC. ,A ,Q,758.00,783.50,756.70,774.85,774.85,747.10,9330,207380,160496155.00,
512219,FINAVENT    ,T ,Q,58.40,61.00,58.40,58.45,61.00,61.40,4,301,17581.00,
533333,FINEOTEX  CH,B ,Q,51.70,53.95,51.70,53.00,53.00,52.65,47,6586,348733.00,
500144,FINOL. CABLE,B ,Q,33.00,33.45,32.50,32.95,33.00,32.10,173,15582,514476.00,
500940,FINOLEX IND.,B ,Q,50.50,51.40,49.80,50.05,50.05,50.30,188,12341,622291.00,
500145,FIRST LEASIN,B ,Q,59.00,59.45,58.70,59.05,58.75,59.20,31,1605,94717.00,
532996,FIRST WIN   ,B ,Q,13.11,13.83,13.11,13.40,13.40,13.51,6,2000,26517.00,
532379,FIRSTOBJ    ,B ,Q,26.45,26.45,24.55,25.00,25.00,25.00,18,3075,76877.00,
532545,FKONCO      ,B ,Q,161.70,171.70,160.90,169.95,169.95,158.90,6501,425013,70813834.00,
523576,FLAWLESS DIA,B ,Q,0.56,0.60,0.56,0.59,0.60,0.58,18,35378,20673.00,
523672,FLEX FOODS  ,B ,Q,27.40,28.00,27.00,27.10,27.25,27.10,72,9933,271758.00,
533638,FLEXITUFF   ,B ,Q,253.40,253.40,247.05,249.35,247.10,249.70,373,42740,10706120.00,
522017,FLUIDOMAT   ,B ,Q,33.00,35.80,32.00,35.10,35.00,31.75,150,2831,96543.00,
503831,FOMENTO HOTE,T ,Q,65.10,65.10,65.10,65.10,65.10,68.50,1,100,6510.00,
507552,FOODS & INNS,B ,Q,235.00,235.00,235.00,235.00,235.00,230.00,1,45,10575.00,
502865,FORBES & CO ,B ,Q,460.00,545.00,460.00,532.75,532.75,466.80,716,20385,10520754.00,
500033,FORCE MOTR  ,B ,Q,474.00,480.00,445.05,463.65,464.00,454.60,76,4851,2272184.00,
532843,FORTIS      ,A ,Q,99.90,102.00,99.85,101.65,101.65,98.70,755,58311,5904337.00,
523696,FORTIS MLR  ,B ,Q,27.05,28.70,27.05,28.70,28.70,28.00,4,150,4248.00,
530023,FORTUNE FIN.,B ,Q,77.50,85.50,77.50,85.00,85.00,81.50,4,4,325.00,
500150,FOSECO INDIA,B ,Q,700.00,722.00,700.00,712.35,718.00,700.45,112,946,675502.00,
513579,FOUNDRY FUEL,B ,Q,8.19,8.19,8.19,8.19,8.19,7.84,1,10,81.00,
532521,FOUR SOFT   ,B ,Q,8.85,9.00,8.45,8.65,8.61,8.49,74,17215,148685.00,
532403,FOURTH GEN. ,B ,Q,0.53,0.53,0.53,0.53,0.53,0.49,7,6100,3233.00,
530077,FRESHTROP FR,B ,Q,14.70,14.70,14.70,14.70,14.70,14.70,2,300,4410.00,
521167,FRONT BUSS  ,T ,Q,35.55,38.60,35.55,38.35,38.35,37.00,11,900,32660.00,
531225,FRONTIER INF,T ,Q,1.70,1.70,1.54,1.70,1.70,1.62,14,5038,7836.00,
522195,FRONTIER SPR,B ,Q,25.25,27.80,25.25,27.40,27.40,25.70,6,137,3489.00,
532809,FSL         ,B ,Q,10.20,10.33,10.03,10.11,10.11,10.13,802,359709,3666420.00,
506803,FULFORD (I) ,B ,Q,674.00,674.00,650.20,652.55,650.20,653.60,40,790,515965.00,
534063,FUT SOL     ,B ,Q,37.70,39.50,34.00,38.70,39.50,37.75,54,5378,195381.00,
500720,FUTURA POLY.,B ,Q,2.84,3.07,2.84,2.85,3.07,2.97,9,1325,3823.00,
532938,FUTURE CAP  ,B ,Q,125.40,126.40,123.65,124.85,124.85,122.70,1100,108397,13541803.00,
533400,FUTURE VENT ,B ,Q,9.01,9.04,8.91,9.01,9.01,9.04,59,61328,552339.00,
505250,G.G.DANDEKAR,B ,Q,79.50,79.50,76.20,76.60,76.60,78.20,49,4590,358211.00,
531758,G.K.CONSULT.,B ,Q,21.75,21.95,21.75,21.95,21.95,20.95,4,736,16038.00,
507488,G.M.BREWERI ,B ,Q,71.40,71.75,70.50,71.05,71.40,70.35,58,1755,124697.00,
513059,G.S.AUTO INT,B ,Q,16.10,17.10,16.10,16.95,17.10,16.45,19,2441,41000.00,
523277,G.V.FILMS   ,T ,Q,0.52,0.55,0.52,0.54,0.55,0.53,46,52971,28453.00,
505714,GABRIEL(I)  ,B ,Q,43.70,46.95,43.70,45.80,45.80,43.70,597,60876,2783544.00,
524624,GAGAN GASES ,T ,Q,4.73,4.73,4.73,4.73,4.73,4.51,1,450,2128.00,
531196,GAGAN POLYCO,T ,Q,11.03,11.03,11.03,11.03,11.03,11.60,1,100,1103.00,
532155,GAIL (I) LTD,A ,Q,354.00,359.90,354.00,358.20,358.20,354.55,879,24600,8810853.00,
505711,GAJRA BEVEL ,T ,Q,4.62,4.62,4.62,4.62,4.62,4.40,1,25,115.00,
504697,GALADA TELE.,B ,Q,4.71,4.71,4.71,4.71,4.71,4.62,1,33,155.00,
506186,GALAXY ENTER,B ,Q,11.61,11.71,11.50,11.71,11.71,12.02,3,425,4923.00,
532726,GALLAN METAL,B ,Q,18.85,18.85,18.80,18.80,18.80,18.85,8,4060,76378.00,
533265,GALLISPAT   ,B ,Q,43.00,43.00,41.50,42.60,43.00,42.20,12,13336,570266.00,
517391,GAMMA INFOW.,B ,Q,2.23,2.23,2.23,2.23,2.23,2.23,1,100,223.00,
509550,GAMMON INDIA,B ,Q,49.70,51.45,49.70,50.20,50.20,49.10,785,60651,3079584.00,
532959,GAMMON INFRA,B ,Q,15.50,15.55,15.06,15.17,15.17,15.24,343,91395,1399959.00,
513108,GANDHI SP.TU,B ,Q,132.00,136.90,130.30,133.00,132.50,136.00,359,3999,532996.00,
530237,GANDHI.HOTEL,B ,Q,19.50,19.50,17.30,18.10,18.90,18.30,24,3921,70321.00,
500153,GANESH BENZO,T ,Q,8.82,8.82,8.55,8.58,8.55,8.81,18,7015,60663.00,
514167,GANESH ECOSP,B ,Q,52.50,53.75,52.35,52.50,52.50,52.00,26,6309,331325.00,
526367,GANESH HSG. ,B ,Q,108.45,111.70,104.30,106.30,106.40,104.90,394,921,99221.00,
532643,GANESHFORGIN,T ,Q,3.10,3.10,3.10,3.10,3.10,3.26,8,1739,5390.00,
530945,GANGOTRI IRO,T ,Q,41.00,41.15,40.10,40.80,40.80,40.80,73,86869,3549393.00,
521176,GANGOTRI TEX,B ,Q,3.45,3.45,3.11,3.30,3.30,3.24,35,2781,8878.00,
500155,GARDEN SILK ,B ,Q,61.50,62.00,59.90,60.05,59.90,61.10,277,8662,525548.00,
526727,GARNET CONST,T ,Q,10.45,10.50,10.36,10.50,10.50,10.90,7,3101,32526.00,
512493,GARNET INTL ,B ,Q,90.30,90.30,90.30,90.30,90.30,95.00,1,100,9030.00,
509563,GARWA.MARINE,B ,Q,10.64,10.64,9.72,10.33,9.72,10.14,3,6,62.00,
500655,GARWARE POLY,B ,Q,126.50,128.50,126.50,127.65,127.65,126.40,50,3942,503809.00,
509557,GARWARE WALL,B ,Q,49.50,50.30,49.40,49.80,49.80,48.75,23,1978,98473.00,
532622,GATEWAY DIST,B ,Q,150.10,151.85,148.80,149.60,149.00,150.00,160,5636,845920.00,
532345,GATI LTD.   ,B ,Q,31.80,34.50,31.50,34.20,34.20,31.40,2376,375010,12490460.00,
524564,GAYATRI BIO ,T ,Q,4.03,4.43,4.02,4.43,4.43,4.23,9,740,2975.00,
532767,GAYATRI PROJ,B ,Q,133.50,133.70,132.15,133.00,133.00,132.30,25,1685,223485.00,
532183,GAYATRI SUGR,B ,Q,2.85,3.04,2.85,2.87,2.86,2.83,11,4556,13059.00,
531601,GCV SERVICES,B ,Q,1.27,1.27,1.27,1.27,1.27,1.21,7,5850,7429.00,
504028,GEE LTD     ,B ,Q,30.00,32.95,30.00,32.75,32.95,30.25,5,575,18624.00,
532764,GEECEE      ,B ,Q,43.65,44.50,43.60,44.50,44.50,45.70,14,5026,223388.00,
530743,GEI IND SYS ,B ,Q,128.90,128.90,126.00,126.95,128.80,125.90,141,11147,1408448.00,
532318,GEMINI COMMU,B ,Q,20.30,21.40,16.65,16.65,16.65,20.75,1994,535511,9275114.00,
531137,GEMSTONE INV,B ,Q,9.23,9.23,8.95,9.00,9.00,9.03,64,509202,4583723.00,
506109,GENESYS INT.,B ,Q,161.00,167.00,159.00,160.85,160.85,155.30,180,846,137907.00,
531939,GENIUS COMMU,T ,Q,1.52,1.52,1.39,1.43,1.43,1.45,8,2447,3688.00,
531739,GENNEX LAB  ,B ,Q,1.14,1.14,1.03,1.13,1.13,1.09,12,4166,4343.00,
530343,GENUS POWER ,B ,Q,10.50,11.00,10.46,10.65,10.70,10.80,51,10850,116057.00,
503699,GEOD LTD    ,B ,Q,49.45,50.15,48.85,49.05,49.05,48.75,348,19320,958588.00,
532285,GEOJIT BNP  ,B ,Q,19.00,19.15,18.55,18.75,18.60,19.00,19,3436,65246.00,
532312,GEOMETRIC L ,B ,Q,69.35,78.05,69.20,77.40,77.40,69.25,7180,622550,46901474.00,
531055,GFLFIN      ,T ,Q,24.60,24.60,24.60,24.60,24.60,23.45,2,134,3296.00,
500171,GHCL LTD    ,B ,Q,34.15,34.15,33.80,33.95,34.10,33.90,58,9051,307211.00,
533048,GI ENGINERG ,B ,Q,9.16,9.16,8.58,8.68,9.00,8.73,20,4565,40458.00,
511676,GIC HOUSING ,B ,Q,90.50,92.45,90.50,90.85,90.85,90.15,383,26119,2387198.00,
532716,GILLA ARBUT ,B ,Q,71.00,71.65,70.20,70.35,70.25,69.70,96,2111,149487.00,
507815,GILLETTE (I),B ,Q,2524.90,2624.35,2524.90,2605.25,2605.25,2503.80,832,5857,15129554.00,
531744,GINI SILK MI,B ,Q,37.00,37.05,35.15,35.80,35.50,35.30,9,1448,52353.00,
590025,GINNI FIL(PS,B ,Q,5.85,5.89,5.48,5.50,5.50,5.55,28,7869,43372.00,
532715,GITANJALI GE,A ,Q,324.00,325.50,317.50,318.75,318.75,321.85,1027,155316,50007405.00,
531613,GIVO LTD.   ,B ,Q,2.51,2.51,2.30,2.50,2.50,2.32,12,1202,2826.00,
533212,GKB OPHTHA  ,B ,Q,32.00,33.05,32.00,33.05,33.05,31.50,7,784,25170.00,
500660,GLAXOSMITH  ,A ,Q,2204.00,2220.00,2165.05,2175.15,2175.15,2183.25,152,1112,2429851.00,
500676,GLAXOSMITHKL,A ,Q,2772.00,2820.00,2766.75,2803.55,2803.55,2774.80,200,1159,3243508.00,
532296,GLENMARK PHA,A ,Q,312.30,322.15,308.50,320.75,320.75,308.10,1777,76109,24165789.00,
513528,GLITTEK GRAN,B ,Q,1.37,1.57,1.37,1.56,1.56,1.43,7,204,318.00,
530263,GLOBAL CAP. ,T ,Q,10.82,11.40,10.56,11.29,11.29,10.86,130,140571,1590026.00,
501848,GLOBAL OFFS ,B ,Q,69.00,71.95,69.00,69.50,69.70,69.50,48,692,49207.00,
532773,GLOBAL VECT ,B ,Q,14.00,15.60,14.00,15.30,14.65,14.30,48,2367,35698.00,
511503,GLOBSYN INF ,B ,Q,4.00,4.20,4.00,4.10,4.00,4.00,5,1003,4012.00,
531904,GLOBUS CORP ,B ,Q,0.40,0.42,0.39,0.40,0.39,0.42,13,21454,8806.00,
533104,GLOBUS SPR  ,B ,Q,107.20,107.95,104.15,105.10,104.15,106.30,510,2241,236442.00,
532672,GLODYNE TECH,B ,Q,369.75,384.35,369.25,380.60,380.60,369.60,3103,286490,107595150.00,
532857,GLORY POLY  ,B ,Q,3.51,3.69,3.47,3.53,3.53,3.58,38,18710,65932.00,
590085,GLOSTER     ,B ,Q,349.90,430.00,349.90,375.85,375.85,370.30,268,4084,1617255.00,
531881,GMETCOAL    ,B ,Q,37.15,39.40,37.15,39.00,39.00,38.80,5,207,8064.00,
505255,GMM PFAUDLER,B ,Q,95.45,95.45,94.20,94.90,94.25,95.00,20,1080,102454.00,
532754,GMR INFRASTR,A ,Q,29.30,29.95,29.10,29.25,29.25,28.95,1443,439825,12926288.00,
513536,GNRL        ,B ,Q,127.05,130.85,122.00,122.50,122.50,126.90,44,2355,291766.00,
509567,GOA CARBON  ,B ,Q,81.10,82.10,80.00,80.60,80.00,81.00,144,2037,164625.00,
530317,GODAVARI DRU,T ,Q,4.60,4.75,4.60,4.75,4.75,4.76,5,901,4204.00,
532734,GODAWARI POW,B ,Q,117.45,119.00,115.00,115.45,115.45,115.60,134,5674,658606.00,
500163,GODFREY PH  ,B ,Q,3585.00,3760.00,3585.00,3744.15,3744.15,3542.95,368,1873,6916114.00,
532424,GODREJ CONS ,A ,Q,492.85,498.65,488.00,493.00,493.00,491.90,246,8185,4031706.00,
500164,GODREJ IND  ,A ,Q,271.90,274.95,261.30,264.65,264.65,271.05,4123,100638,26942609.00,
533150,GODREJ PROP ,B ,Q,617.50,619.45,605.00,610.70,610.70,616.20,401,4932,3009426.00,
533189,GOENKA DIAM ,B ,Q,94.95,98.30,92.35,98.30,98.30,93.65,1171,348750,33757710.00,
532957,GOKAK TEXTI ,B ,Q,44.00,46.95,42.55,45.50,45.50,42.05,13,780,34321.00,
532630,GOKALDAS    ,B ,Q,77.00,79.00,77.00,79.00,79.00,78.50,3,431,33987.00,
532980,GOKUL REFOIL,B ,Q,87.40,89.75,80.55,82.45,80.55,87.60,245,4160,352479.00,
590095,GOLDBEES    ,E ,Q,2700.00,2712.78,2700.00,2705.34,2705.34,2709.03,430,3464,9372092.00,
530579,GOLDEN GOEN ,B ,Q,38.75,38.75,36.10,36.20,36.10,37.50,6,2610,97872.00,
526951,GOLDEN LAMIN,B ,Q,20.90,20.90,20.90,20.90,20.90,21.75,1,100,2090.00,
500151,GOLDEN TOB  ,T ,Q,37.75,38.85,37.05,38.75,38.85,37.00,26,9937,374671.00,
526729,GOLDIAM INT.,B ,Q,24.40,24.75,24.35,24.55,24.55,24.75,33,1433,35056.00,
532439,GOLDST INFRA,B ,Q,10.75,11.14,10.50,10.53,10.98,10.35,418,5516,58142.00,
531439,GOLDSTONE EN,B ,Q,7.01,7.01,7.00,7.00,7.00,7.06,7,1500,10505.00,
531360,GOLECHA GLOB,T ,Q,12.63,12.63,12.63,12.63,12.63,12.10,2,1000,12630.00,
530701,GOMTI FINLEA,T ,Q,57.20,57.20,57.20,57.20,57.20,54.50,13,8100,463320.00,
504701,GONTER PEIP ,B ,Q,13.18,13.18,10.90,11.43,11.49,10.99,56,8254,91440.00,
530655,GOOD LUCK ST,B ,Q,19.30,19.90,19.15,19.30,19.30,19.25,12,1319,25437.00,
500166,GOODRICKE   ,B ,Q,131.30,138.00,131.30,136.95,136.70,133.50,199,15659,2142487.00,
500168,GOODYEAR (I),B ,Q,381.70,402.95,381.70,392.45,392.45,378.05,713,51828,20563762.00,
531913,GOPAL IRON S,T ,Q,7.87,7.87,7.87,7.87,7.87,7.50,1,100,787.00,
